molecule_name,conformation_name,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,class
89,5015,2,1,1,1,2,1,2,3,3,2,1,0,2,1,0,1,2,1,1,1,2,2,2,1,1,1,3,0,1,0,2,3,3,3,0,1,0,1,2,1,1,3,2,0,1,1,0,3,1,1,1,2,2,0,2,3,2,2,0,3,1,0,1,0,1,2,2,2,1,2,1,3,1,1,1,2,2,1,1,1,3,2,2,3,0,3,3,2,3,2,0,1,3,1,1,2,1,2,2,1,2,1,1,0,0,0,1,1,1,0,0,2,2,2,1,2,2,0,3,1,0,0,0,1,1,1,1,0,1,0,2,0,1,0,0,2,1,0,2,2,2,2,2,2,1,2,2,3,2,1,2,1,1,1,1,0,1,3,3,1,2,0,0,2,2,1,0
89,4524,2,1,0,1,2,3,0,1,1,2,0,0,2,1,0,1,1,1,1,2,2,0,2,3,1,1,3,2,2,2,3,2,3,2,1,0,0,1,2,0,0,1,2,1,1,1,1,3,1,1,1,0,1,0,2,0,0,2,3,3,1,1,3,1,2,0,1,0,1,0,0,3,1,1,1,1,0,1,1,1,2,0,2,3,2,0,0,2,2,3,2,1,3,2,0,0,3,0,3,3,3,0,1,0,1,0,1,1,0,0,1,2,2,3,2,3,1,1,0,3,1,2,2,0,2,0,3,3,2,2,2,2,2,0,0,0,0,1,2,2,2,1,0,0,1,2,2,0,0,0,1,2,0,1,2,2,0,1,0,1,2,0,3,3,3,0,0
54,2693,2,1,1,1,2,3,0,1,2,0,1,0,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,2,3,1,0,1,0,1,2,2,1,1,1,1,0,1,0,2,0,2,1,2,1,0,2,2,0,1,2,2,1,1,2,2,0,2,2,2,0,2,1,2,1,1,3,2,2,1,1,1,2,0,0,1,1,0,2,2,3,2,2,1,3,2,1,1,1,2,2,0,2,0,1,0,0,0,1,2,1,0,0,2,2,2,1,2,2,0,0,0,2,0,3,1,2,0,2,2,2,0,2,0,2,0,0,3,1,0,2,2,2,2,0,3,1,2,3,2,2,2,2,1,1,1,2,1,3,2,2,1,2,0,0,0,2,2,0
23,3713,2,1,1,2,2,1,2,1,3,1,1,0,2,1,1,1,3,3,1,1,2,2,3,2,1,3,3,3,0,1,2,2,1,1,2,2,0,1,2,3,1,2,1,1,1,1,3,3,1,2,1,2,3,0,2,3,2,2,0,2,1,1,3,0,0,2,2,2,1,2,1,2,1,1,1,2,2,1,0,1,3,2,2,3,1,3,3,3,1,2,2,2,3,2,2,1,1,2,2,1,2,0,1,0,0,0,1,3,1,3,0,2,3,3,1,2,2,2,3,3,2,2,2,1,3,1,2,2,2,1,3,0,1,0,0,2,3,1,2,2,2,2,2,3,1,2,3,2,2,3,2,1,1,1,2,1,3,2,2,2,3,2,2,3,3,3,1
90,6167,2,0,1,0,2,1,2,1,3,2,1,0,2,1,0,1,2,1,1,1,2,2,2,1,1,1,1,1,0,0,0,0,1,3,0,1,1,1,2,3,1,1,2,0,1,1,3,3,1,1,1,2,2,0,2,3,2,0,0,3,0,0,1,0,0,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,3,2,2,2,0,3,0,3,0,2,0,1,1,1,1,1,0,2,2,1,2,1,1,0,0,0,1,1,1,0,0,2,2,2,1,2,2,2,1,1,0,2,2,0,0,0,1,0,1,3,2,2,1,0,0,2,1,1,2,2,2,2,2,2,0,0,3,1,3,3,2,0,1,1,1,2,1,3,2,1,1,0,0,2,2,1,0
41,583,2,1,1,0,0,1,1,3,1,1,1,0,2,1,1,1,0,3,1,1,2,0,3,2,1,1,2,2,0,1,2,2,1,0,0,0,0,1,2,2,1,2,1,1,1,1,1,1,1,0,1,0,1,0,2,0,1,1,0,2,0,1,2,0,0,0,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,0,2,0,1,2,2,0,0,2,2,1,0,2,2,0,1,0,2,0,2,0,1,0,1,0,1,0,1,0,1,2,0,0,1,2,0,1,2,2,2,2,2,0,1,1,2,0,2,1,3,0,1,0,0,2,2,1,1,2,2,2,0,0,1,2,2,2,2,2,2,1,1,1,2,1,1,2,3,1,2,0,0,3,0,2,0
56,2918,1,1,1,0,1,3,2,1,1,1,1,0,2,1,1,1,2,2,1,1,2,2,2,2,1,3,3,3,2,1,2,2,3,1,0,0,1,1,2,3,1,2,1,1,1,1,0,3,1,1,1,2,2,0,2,3,2,2,2,2,0,1,2,2,2,1,0,2,0,2,1,2,1,1,1,2,2,1,1,1,2,2,2,0,1,3,3,3,0,2,2,1,1,2,0,0,3,2,2,1,2,1,1,0,1,0,1,1,1,0,1,2,2,2,1,3,2,2,1,1,2,0,0,0,2,0,2,2,2,2,2,0,1,1,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,2,2,1,1,2,1,3,2,2,1,2,1,0,1,2,0,0
60,3426,1,0,0,1,2,3,1,3,1,3,0,3,2,2,0,3,1,0,3,1,0,1,1,3,1,1,3,2,2,2,1,0,2,2,1,1,2,1,2,2,0,1,1,3,3,2,1,0,2,1,2,1,1,3,2,0,0,0,2,3,1,1,1,1,2,2,2,2,1,0,0,1,1,3,1,2,1,2,3,3,0,1,0,3,2,2,1,0,2,3,0,0,2,2,1,1,3,1,0,0,0,1,1,0,3,1,0,0,0,3,1,0,1,1,2,3,1,1,0,1,1,2,2,1,0,0,2,1,2,2,2,0,1,3,3,2,0,1,0,0,0,2,0,1,1,2,3,0,0,3,0,2,0,0,1,0,2,2,3,1,2,0,1,2,3,1,0
0,686,2,1,1,2,2,3,2,2,3,2,2,0,2,2,2,3,2,3,1,3,2,2,2,3,1,3,3,3,2,2,2,2,3,2,3,3,1,1,2,3,1,3,2,2,2,2,3,3,2,2,1,2,2,3,2,1,2,2,3,3,1,1,3,3,3,2,2,2,1,2,1,3,2,2,2,2,2,2,1,2,2,2,2,3,2,3,3,2,3,3,2,1,3,2,3,1,3,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,3,3,3,2,1,1,3,2,2,1,2,1,1,3,3,1,2,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,3,2,3,1,1,3,1,3,2,2,0,2,3,3,3,3,3,1
26,4188,2,1,1,2,0,3,2,2,3,3,2,0,3,2,2,1,2,3,0,3,2,2,2,2,1,3,3,3,3,2,2,2,3,2,3,2,2,1,2,3,1,2,1,2,2,3,0,3,2,2,1,2,2,1,2,1,2,2,1,3,1,1,2,3,3,2,1,2,2,2,1,2,2,2,2,0,2,2,1,2,2,2,2,3,3,3,3,2,3,3,2,3,3,2,3,2,3,2,2,1,2,0,2,2,2,3,1,3,2,1,2,2,2,3,2,3,3,2,1,1,3,2,2,2,2,3,3,3,3,3,2,3,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,3,3,1,3,2,1,3,3,3,1
26,4174,2,1,2,1,2,3,2,2,3,2,2,2,3,3,2,3,3,3,2,1,3,2,2,3,0,2,3,2,2,2,3,2,3,2,1,2,2,1,2,3,2,2,1,2,2,2,3,3,2,1,2,2,2,1,2,3,3,2,2,1,2,1,3,1,2,2,2,2,1,2,2,3,2,2,3,2,2,2,2,2,3,3,2,3,2,3,3,3,2,1,2,3,3,2,3,2,3,3,3,3,3,0,2,2,2,3,1,3,2,1,2,3,3,3,2,3,1,2,3,3,1,2,2,3,2,3,1,1,2,2,2,3,1,3,2,3,1,1,2,2,2,2,3,3,2,2,3,3,3,3,3,2,0,1,2,2,3,2,3,1,2,2,3,3,3,3,1
89,4425,1,1,1,1,0,3,1,1,1,2,0,0,2,1,0,1,1,1,1,1,2,1,0,3,1,1,2,2,2,2,1,0,2,2,1,1,0,1,1,2,2,1,1,0,0,1,3,1,1,1,1,0,1,0,2,0,1,1,2,3,1,1,1,1,2,2,1,2,0,2,1,3,1,0,1,2,1,0,1,1,1,1,2,3,2,2,2,2,2,3,0,0,2,2,1,1,3,1,0,0,3,1,1,0,0,0,1,0,0,0,0,3,0,1,2,3,1,1,2,2,1,2,2,1,0,0,2,1,2,2,2,0,2,0,0,3,2,0,1,3,2,2,0,1,1,2,3,2,2,2,1,2,0,1,1,2,0,1,1,3,2,0,1,2,3,1,0
93,6374,2,1,1,1,2,2,1,1,1,3,1,3,2,1,1,1,1,2,1,2,0,0,1,2,1,1,2,2,2,0,3,3,3,0,1,3,1,1,2,2,1,3,1,1,1,1,1,1,1,1,2,0,1,2,2,0,1,1,2,2,1,1,3,0,2,2,2,2,1,2,1,3,1,1,1,2,1,1,1,1,1,0,1,1,0,2,2,2,2,2,2,1,3,2,3,3,2,0,2,2,2,1,1,0,0,0,1,0,1,0,0,0,1,1,1,3,0,1,2,2,0,1,0,3,3,3,2,0,2,2,2,3,1,1,0,2,2,1,1,2,2,2,1,0,1,2,3,2,2,2,3,2,0,1,3,2,3,2,2,3,2,3,3,3,3,3,0
54,2644,2,0,0,1,2,2,1,1,1,2,0,0,2,1,0,1,1,1,1,0,0,0,1,0,0,1,2,2,2,0,3,2,3,0,1,0,1,1,2,2,0,1,2,1,1,1,1,1,1,1,1,0,1,0,2,0,1,0,2,3,1,1,3,0,2,0,2,2,1,2,0,0,1,1,1,1,1,1,1,0,1,1,1,0,2,2,0,2,2,2,0,1,3,2,0,0,2,1,3,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,1,1,1,2,0,1,0,2,0,1,0,3,0,2,2,2,2,1,0,0,2,0,1,1,1,1,2,1,1,1,0,2,0,0,2,1,2,0,0,0,0,1,2,2,3,2,0,3,3,3,0,0
89,5406,2,1,1,0,2,1,2,1,3,3,1,0,2,1,0,0,3,2,1,1,2,2,2,2,1,2,3,3,0,0,2,2,3,0,0,1,1,1,2,3,1,1,1,0,0,0,3,3,1,0,1,2,2,0,2,3,2,2,0,2,0,1,3,0,0,2,3,2,0,2,1,2,1,1,1,1,2,0,1,1,2,2,2,1,1,1,3,3,0,2,2,1,3,2,1,1,0,2,2,1,2,1,1,0,0,0,1,1,0,0,1,2,2,2,1,2,2,2,1,1,0,2,2,1,2,0,2,0,2,1,2,2,1,0,0,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,2,0,1,1,0,1,0,2,2,3,2,0,1,1,2,3,0
14,3061,2,2,2,1,2,3,1,1,1,2,0,0,2,1,0,1,1,1,1,1,2,1,1,3,1,1,2,3,2,2,2,2,3,2,1,1,2,1,2,2,2,1,1,1,1,1,3,1,1,1,1,1,1,0,2,0,1,2,2,3,1,1,3,1,2,3,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,1,2,3,2,2,3,1,2,3,2,1,3,2,1,1,3,1,3,2,3,1,1,0,1,0,1,1,0,0,0,1,1,1,2,3,1,1,2,0,1,2,2,1,2,1,2,3,2,2,2,3,1,0,0,2,2,1,1,2,2,2,1,1,0,1,1,3,2,2,3,2,0,1,2,2,1,2,3,3,2,0,3,3,3,2,1
81,4078,2,1,1,1,2,3,2,2,0,2,2,0,2,2,2,3,2,3,0,1,2,2,2,3,1,0,3,3,2,2,2,2,0,2,1,0,2,1,2,3,1,2,2,2,2,2,3,3,2,1,1,2,2,1,2,1,2,2,2,3,1,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,0,2,2,2,2,3,2,3,3,2,2,3,2,2,3,2,0,0,3,2,2,1,2,0,2,2,2,1,1,1,2,1,2,2,2,2,2,3,1,2,1,1,1,2,2,1,2,1,2,3,2,2,2,0,1,1,2,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,0,2,0,1,2,1,3,2,3,1,2,1,0,2,1,1,0
54,2109,2,1,0,1,2,1,0,1,1,2,1,3,0,1,0,1,1,2,1,1,0,0,1,2,0,1,3,2,2,2,2,2,3,2,1,0,0,1,2,0,0,1,0,1,1,1,1,1,1,1,2,0,1,0,2,0,0,2,2,1,1,1,3,1,2,0,1,0,0,0,0,3,0,1,0,1,1,1,1,1,1,0,1,1,2,0,0,2,2,1,2,1,3,3,0,0,1,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,1,1,2,3,0,0,0,3,1,2,2,0,2,0,1,1,1,2,2,2,1,1,0,0,0,1,1,2,2,0,0,0,1,2,2,0,0,0,1,2,0,1,2,2,0,2,0,1,2,0,3,3,3,0,0
81,3943,2,1,1,1,2,3,2,2,3,2,2,2,2,2,2,3,0,2,2,3,2,2,2,3,0,2,3,3,2,2,0,3,0,2,1,2,1,1,2,3,1,2,2,2,2,1,3,2,2,1,1,2,2,2,2,2,2,2,2,3,0,1,2,0,2,2,2,2,1,2,1,2,3,2,3,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,0,0,3,2,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,1,2,2,2,3,3,1,3,2,3,0,1,2,2,0,0,0,1,3,1,2,2,1,1,2,2,3,1,1,2,2,2,1,2,2,0,0,3,2,2,3,3,2,0,1,3,2,3,2,2,1,2,2,0,2,2,0,0
81,4081,0,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2,0,2,2,1,2,2,2,3,1,2,3,0,2,2,2,2,1,2,3,0,2,1,2,3,1,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,1,2,3,1,1,0,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,2,1,3,2,2,1,3,2,2,1,2,0,2,1,2,3,1,2,2,1,2,2,2,3,2,3,1,2,3,0,1,2,2,0,1,0,2,3,2,2,1,0,1,2,2,3,1,1,2,2,2,1,2,2,1,2,3,2,2,3,2,2,1,1,2,1,3,2,3,2,2,2,0,1,1,0,0
81,4003,2,1,1,1,2,3,2,2,3,2,2,2,2,2,2,3,0,2,2,1,2,2,2,3,1,2,3,3,2,2,0,3,0,2,1,2,2,1,2,3,1,2,2,2,2,2,3,2,2,1,1,2,2,1,2,2,2,1,2,3,1,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,2,3,2,3,0,0,3,2,1,1,3,2,2,1,2,1,2,1,2,3,1,2,2,1,2,2,2,3,2,3,1,2,3,0,1,2,2,1,0,0,2,3,2,2,2,1,1,2,2,3,1,1,2,2,2,1,2,2,0,0,3,3,2,3,3,2,0,1,3,2,3,2,3,1,2,2,0,0,2,0,0
54,2352,2,1,0,1,2,2,0,1,1,2,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,3,2,2,2,2,2,3,0,1,0,1,1,2,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,2,0,0,2,2,1,1,1,3,0,2,0,2,0,1,0,0,3,0,1,1,1,1,1,1,1,1,0,1,3,2,2,0,2,2,2,2,1,3,1,0,0,2,0,3,3,3,0,1,0,1,0,1,0,1,0,0,0,1,1,2,3,1,1,0,3,1,0,2,0,2,0,1,3,1,2,2,2,1,0,0,0,0,1,1,1,1,0,0,0,1,1,3,0,0,0,1,2,0,1,2,2,1,2,2,1,2,0,3,3,3,0,0
59,3398,2,0,2,2,2,3,2,1,3,3,1,0,2,1,0,1,2,1,1,1,2,2,2,1,1,1,0,3,2,1,2,3,3,1,3,1,1,1,2,0,0,3,2,1,0,1,3,3,1,1,1,2,2,0,2,3,2,0,2,2,1,1,2,2,3,2,2,3,1,0,2,3,1,0,1,2,2,1,1,0,2,2,2,3,1,3,1,3,3,2,3,1,3,2,3,2,3,2,2,1,0,1,1,0,1,0,1,1,0,0,0,2,2,2,1,2,2,2,3,1,2,3,3,1,1,1,2,2,2,2,2,2,1,0,0,2,1,1,2,2,2,2,2,2,1,2,2,0,0,0,2,3,1,2,1,0,1,2,2,3,2,0,1,2,3,1,0
5,1057,2,1,1,2,2,3,2,2,1,3,2,1,3,2,2,1,2,3,3,2,2,3,2,2,1,1,3,3,2,2,3,3,3,2,3,3,0,1,2,3,1,3,1,2,2,2,3,3,2,2,1,3,2,3,2,1,2,2,2,3,1,1,2,1,3,2,1,2,1,2,1,3,2,2,2,1,2,2,3,2,2,3,2,3,3,3,3,2,3,3,2,1,3,2,3,3,3,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,3,3,2,3,1,3,2,2,2,1,3,2,3,2,3,2,3,1,2,2,2,1,1,2,2,2,2,2,3,2,3,3,2,2,3,2,2,1,1,1,2,0,1,1,3,2,3,3,3,3,3,1
89,5382,1,0,0,1,2,1,1,0,1,3,0,0,2,1,1,3,1,1,1,1,1,1,1,2,1,1,3,3,2,2,1,0,2,2,1,1,0,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,1,0,2,3,0,0,3,3,1,1,1,1,2,2,2,2,1,0,0,1,1,1,1,2,1,1,1,1,1,1,2,3,2,0,1,1,2,3,0,0,2,2,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,2,3,1,0,0,1,1,2,2,1,0,0,2,1,2,2,2,0,1,0,0,2,0,1,1,2,2,2,0,1,2,1,1,0,0,3,0,2,0,0,1,0,0,2,0,1,2,0,1,2,3,1,0
5,1246,2,2,2,1,3,3,3,2,3,3,3,3,2,2,2,1,3,1,2,3,2,2,3,3,2,3,3,3,3,3,3,2,3,2,1,1,1,1,3,3,2,1,2,3,2,1,3,3,2,3,1,2,3,2,2,3,3,2,3,3,1,1,3,3,2,3,3,2,1,2,2,3,3,2,2,1,3,3,3,2,2,3,2,3,3,3,3,3,3,3,2,1,3,2,1,1,3,3,3,3,3,1,2,1,2,0,1,2,2,1,2,3,2,3,3,3,3,2,3,3,3,2,2,1,2,1,3,3,3,2,2,3,1,2,3,3,3,2,2,3,2,3,3,3,2,3,3,3,2,3,3,2,1,1,2,2,1,2,3,1,2,3,3,3,3,2,1
101,6557,2,1,1,2,0,3,0,1,2,1,1,0,2,1,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,2,3,1,3,1,2,0,2,2,1,1,1,1,1,1,2,3,1,1,1,2,2,0,3,3,0,1,2,2,1,1,3,2,3,2,3,2,0,2,1,2,1,1,1,1,2,1,1,1,2,2,2,3,1,0,2,2,3,2,2,1,3,2,1,1,3,2,2,3,2,1,1,0,0,0,1,1,1,0,1,2,2,2,1,3,2,0,0,0,2,3,3,1,2,0,2,2,2,3,2,2,1,1,0,3,1,1,2,2,2,2,2,2,1,2,3,2,2,2,2,3,1,1,0,1,3,2,2,3,2,0,1,1,2,3,0
90,6005,2,1,0,0,2,1,2,3,3,3,1,0,2,1,0,0,3,2,1,1,2,2,2,2,1,3,3,3,0,0,1,3,3,0,0,1,0,0,2,0,1,3,1,1,0,0,3,3,1,0,1,2,2,0,2,3,2,2,0,2,1,0,1,0,1,2,1,0,1,0,1,3,1,0,1,0,2,0,1,1,2,3,2,0,1,3,3,3,0,2,0,1,3,2,1,1,1,2,3,1,2,1,1,0,0,0,1,1,0,0,1,2,2,3,1,2,0,2,3,3,2,2,0,1,1,1,2,0,2,0,2,0,1,0,0,0,1,1,2,2,2,0,2,2,1,2,2,0,2,0,2,1,1,1,1,0,0,2,3,1,0,0,0,2,2,1,0
4,888,2,0,1,1,2,3,2,3,3,2,3,0,3,2,3,3,3,3,3,2,2,2,3,3,1,3,3,3,2,2,2,1,3,2,1,2,2,1,2,3,1,3,1,3,3,3,3,3,3,1,1,3,3,3,2,3,2,2,2,3,2,0,2,1,2,3,2,2,1,2,1,3,2,3,3,2,2,3,3,3,3,2,2,3,2,3,3,2,2,3,1,1,3,2,2,2,3,3,2,1,3,1,3,1,3,3,1,3,3,3,3,2,3,3,2,3,1,2,3,3,1,2,2,3,1,1,2,3,2,2,2,3,1,1,3,2,3,1,3,2,2,2,2,3,2,2,3,2,2,3,3,2,0,0,1,3,3,2,3,3,2,3,3,3,3,3,1
33,6432,2,2,2,1,2,3,0,1,1,2,3,0,2,2,0,3,0,2,1,1,2,0,3,3,1,1,2,2,2,2,3,2,3,3,1,1,2,1,2,2,2,1,2,1,3,1,1,1,1,1,1,0,1,0,2,0,0,2,3,3,1,1,3,1,2,3,2,2,1,2,2,3,1,3,1,2,0,3,1,1,1,0,2,3,3,0,3,3,2,3,2,2,3,2,1,0,3,0,3,0,3,0,1,0,1,2,0,1,0,3,1,3,3,3,2,3,3,0,0,0,1,2,2,1,2,1,3,3,2,2,2,2,1,1,3,3,0,1,1,2,2,2,0,0,1,2,3,2,2,2,3,2,0,1,2,2,2,2,3,3,2,0,3,3,3,2,1
5,1059,2,1,1,2,2,3,2,2,1,3,2,1,3,2,2,1,2,3,3,2,2,3,2,2,1,1,3,3,2,2,3,3,3,2,3,3,0,1,2,3,1,3,1,2,2,2,3,3,2,2,1,3,2,3,2,1,2,2,2,3,1,1,2,1,3,2,1,2,1,2,1,3,2,2,2,1,2,2,3,2,2,3,2,3,3,3,3,2,3,3,2,1,3,2,3,3,3,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,2,3,3,2,3,1,3,2,2,2,1,3,2,3,2,3,2,3,1,2,2,2,1,1,2,2,2,2,2,3,2,3,3,2,2,3,2,2,1,1,1,2,0,1,1,3,2,3,3,3,3,3,1
90,5878,1,1,0,1,0,3,0,0,1,2,0,0,2,1,1,1,1,2,1,1,0,0,3,0,1,1,3,2,2,2,1,0,2,3,1,1,2,1,1,1,2,1,2,1,0,1,0,1,0,1,1,1,1,0,2,0,0,2,2,3,1,1,1,1,2,2,2,0,0,0,0,3,1,1,1,2,1,1,1,1,1,0,2,3,2,0,3,3,2,3,0,0,2,2,1,1,3,0,0,3,3,1,1,0,0,0,1,0,0,0,0,1,1,0,2,3,1,0,0,0,1,2,2,1,0,0,2,3,2,2,2,0,1,0,0,0,0,0,1,2,2,0,0,0,1,1,3,0,0,3,0,2,0,1,1,2,2,2,3,3,2,0,1,2,3,1,0
14,3039,2,1,1,2,2,3,2,1,3,3,1,0,2,1,0,3,2,2,1,1,2,2,2,2,1,3,3,3,2,1,2,3,3,1,3,1,2,1,2,3,1,3,1,1,1,1,3,3,1,1,1,2,2,0,2,3,2,2,2,2,1,1,2,2,3,2,2,2,1,2,1,3,1,1,1,2,2,1,1,0,2,2,2,3,0,3,3,3,3,2,3,1,3,2,3,2,3,2,2,1,2,1,1,0,1,2,1,1,1,0,0,2,2,2,3,1,0,2,1,3,2,3,3,1,1,1,2,2,2,2,2,2,1,0,1,2,1,1,2,2,2,2,2,2,1,2,3,2,2,3,2,3,1,1,1,0,3,2,2,3,2,0,1,2,3,1,1
49,1388,2,1,1,2,2,3,2,3,3,1,1,0,2,1,1,1,2,1,1,2,2,2,2,1,1,3,3,3,2,1,2,3,3,1,3,1,2,1,2,3,1,3,1,0,1,1,3,3,1,2,1,2,2,3,2,3,2,2,2,2,1,1,2,2,3,2,2,2,1,2,1,3,1,0,1,2,2,1,1,3,2,2,2,3,1,3,3,2,3,2,3,1,3,2,3,2,3,3,2,1,2,1,1,0,0,0,1,3,1,0,1,2,2,3,0,0,2,2,3,3,2,3,3,1,1,3,2,2,2,2,2,2,2,0,0,2,3,1,2,2,2,2,2,2,1,2,3,2,2,3,2,3,1,1,1,0,3,2,2,3,2,0,1,3,3,1,0
89,4814,2,1,1,0,2,1,2,1,2,3,1,0,2,1,0,3,2,2,1,1,2,2,2,2,1,3,3,3,0,0,2,2,3,1,3,1,1,2,2,3,1,1,1,1,1,1,3,3,1,1,1,2,2,0,2,3,2,2,0,2,0,1,3,0,0,2,2,2,0,2,1,2,1,1,1,2,2,1,1,0,2,2,2,1,0,3,3,3,0,2,2,1,3,2,1,1,0,2,2,1,2,0,1,0,0,2,1,1,0,0,0,2,2,2,3,1,0,2,1,1,0,2,2,1,2,0,2,2,2,1,2,2,1,1,1,3,1,1,2,2,2,2,2,2,1,2,3,2,2,3,2,0,1,1,0,1,2,2,2,3,2,0,1,1,2,3,0
14,3057,2,1,1,2,2,3,2,1,1,3,1,0,2,1,0,1,2,2,1,1,2,2,2,2,1,3,3,3,2,0,2,3,3,0,3,1,2,1,2,3,1,3,2,0,0,0,3,3,1,1,1,2,2,0,2,3,2,2,2,2,1,1,2,0,3,2,2,2,1,2,1,3,1,1,1,2,2,1,1,1,2,3,2,3,0,3,3,3,3,2,3,1,3,1,3,2,3,2,2,1,2,1,1,0,0,0,1,1,0,0,1,2,2,2,1,2,2,2,1,1,0,3,3,1,1,1,2,0,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,3,2,3,1,1,1,0,1,0,2,3,2,0,1,3,3,3,1
85,4336,2,2,2,1,2,3,1,2,1,3,1,0,2,1,0,1,0,1,3,1,2,1,1,2,1,1,2,2,2,2,2,2,3,2,1,1,2,1,2,2,2,1,2,0,0,1,3,3,2,1,1,0,0,1,2,0,1,2,2,3,1,1,3,1,2,3,2,2,1,2,2,3,1,0,1,1,0,0,1,1,1,1,1,3,2,2,3,0,2,3,2,1,3,2,1,1,3,1,3,2,3,1,1,0,0,0,1,2,0,0,1,1,0,1,2,3,3,1,2,2,1,2,2,0,2,1,3,1,2,2,2,3,2,0,0,2,0,1,0,0,0,2,1,1,1,2,2,3,2,2,3,2,0,1,2,2,1,2,3,3,2,3,3,3,3,0,0
54,2669,2,1,2,1,2,3,2,1,2,3,0,0,2,1,0,1,3,1,1,2,2,2,2,2,1,1,2,2,2,1,2,2,3,1,0,1,0,0,2,0,1,1,1,1,1,1,3,2,1,1,1,2,2,0,2,0,0,1,2,2,0,1,2,2,0,2,2,0,0,0,1,2,1,1,1,2,2,1,1,1,2,2,2,1,1,3,2,3,3,2,2,1,3,2,1,1,1,2,2,1,2,0,1,0,1,0,1,2,0,3,1,2,2,2,1,0,2,0,0,0,2,0,1,1,2,0,2,2,2,0,2,0,0,0,0,0,1,0,2,2,2,0,2,2,1,2,3,0,2,3,2,1,1,1,2,1,3,2,2,1,2,0,0,0,2,2,0
89,4775,2,0,0,1,2,3,1,1,1,2,0,0,2,1,0,0,0,1,1,1,2,1,1,3,0,1,2,2,2,2,3,2,3,2,1,0,2,1,2,2,0,1,1,1,1,1,3,1,1,1,1,0,1,0,0,0,1,0,2,3,1,1,3,1,2,0,1,2,1,2,0,0,1,0,1,0,0,1,1,1,1,1,2,3,2,2,0,2,2,3,0,1,3,2,0,0,3,1,3,2,1,0,1,0,0,0,1,1,0,0,1,1,0,1,2,3,1,1,2,0,1,2,2,0,1,0,2,1,2,2,2,2,1,0,0,2,0,1,1,2,2,2,1,1,1,2,2,0,0,2,1,2,0,0,0,0,0,2,3,3,2,0,3,3,3,0,0
